ID,Title,Question,Top Answers,Score,Tags,Date
79527693,how to run an onnx model on raspberry pi 4 model b running a x64 bit os?,"i have trained a dl model on matlab and exported it as an onnx file, now i need to run it on a raspberry pi 4 model b with raspberry pi os x64 bit aarch64 and python 3.11.2, i have followed many guides but there is always a problem or something missing please any one can help me with steps to install onnx runtime and run the code that loads the onnx model i have tried installing it using git clone but it fails due to running an old cmake version, i couldnt update the cmake also someone suggested using a virtual environment and it succeeded in installing a new cmake version but also struggles again installing the onnx runtime, any help? below are some examples of errors i get pip install onnxruntime error no matching distribution found for onnxruntime error could not find a version that satisfies the requirement onnxruntime1.15.0 from versions none error no matching distribution found for onnxruntime1.15.0 pip install looking in indexes error onnxruntime1.15.0cp39cp39linuxaarch64.whl is not a supported wheel on this platform. .build.sh config release buildsharedlib parallel minimalbuild cmake error at cmakelists.txt6 cmakeminimumrequired cmake 3.28 or higher is required. you are running version 3.25.1 venv omarzpiraspberrypionnxruntimebuild cmake .. dcmakebuildtyperelease dcmakeexelinkerflagsquotlatomicquot cmake warning ignoring extra path from command line quot..quot cmake error the source directory quothomeomarzpionnxruntimequot does not appear to contain cmakelists.txt. specify help for usage, or press the help button on the cmake gui.",,0,python;raspberry-pi;64-bit;onnx;onnxruntime,2025-03-22
79526969,rplidar works from usb but does not work from raspberyy pi gpio,"i have a problem, the lidar works through a ttl converter from usb to rasperri pi, but does not work through a gpio. i use ros kinetic and raspberry pi 4. package for rplidar. at quotrplidarc1.launchquot file i replaced quotserialportquots value from devttyusb0 to devttys0.i followed all these instructions for my ros kinetic. i remember once everything worked, but when i turned off the robot and left, and then came back and turned it on, nothing worked. if i try to start rplidar with quotroslaunch rplidarros rplidarc1.launchquot, ill be stuck here.enter image description here every time i check all connections. multimeter shows 4.69 volts on red and blue lidar wire. i read documentation and it says there that the minimum voltage should be 4.8 volts. how can i fix this problem?",,1,c++;raspberry-pi;ros;lidar,2025-03-22
79523535,trouble installing awswrangler on raspberry pi,"as the title suggests, im having trouble installing awswrangler on my pi 4 raspbian 10 buster. i tried a few things, such as updating and upgrading my pi, as well as making sure python3 is uptodate. it doesnt seem to matter if i use pip or pip3, i keep getting stuck at building wheel for numpy pyproject.toml... im not receiving any errors, it just spins there been 20 minutes now. ive tried updating both pip and pip3 to no avail. ive also installed numpy, which seems to be uptodate. im open to any and all suggestions at this time. best, joe",,0,pandas;pip;raspberry-pi;raspbian,2025-03-20
79522831,how come its strange color of the camera?,"why is it strange color when the camera turn on? i have my raspberry pie 5 connected to a global shutter camera. trying to setup my camera. from picamera2 import picamera2 import cv2 picam2 picamera2 picam2.configurepicam2.createpreviewconfigurationmainquotformatquot quotrgb888quot, quotsizequot 640, 480 picam2.start while true frame picam2.capturearray frame cv2.cvtcolorframe, cv2.colorrgb2bgr fixar frger cv2.imshowquotrpicam testquot, frame if cv2.waitkey1 amp 0xff ordquotqquot break picam2.stop cv2.destroyallwindows i think the configuration is wrong?",,0,python;linux;raspberry-pi;camera,2025-03-20
79516001,getting a gst error even though gst is downloaded,getting this error raise valueerrornamespace s not available namespace valueerror namespace gst not available meanwhile python3gst1.0 is already the newest version 1.22.02,,0,python;raspberry-pi;virtualenv,2025-03-18
79513801,incoming serial data length varying inconsistently in c,"i am sending 11byte data with random value from raspberry pi to the computer. i encoded the data with start byte and end byte . and when i try to receive and parse the data from my computer using c application the length of sensor data is varying for every read. i try to parse and read individual data from the packet received but due to varying data length i cant be able to read the data correctly. raspberry pi code import serial from time import sleep import random import struct port serial.serialquotdevttyusb0quot, baudrate115200, timeout3.0 while true num random.randrange0,101 port.writechr36.encode head port.writechr79.encode port.writechr10.encode data0 port.writechr20.encode data1 port.writestruct.packb, num data2 port.writechr127.encode data1 port.writechr75.encode data4 port.writechr30.encode data5 port.writechr20.encode data6 port.writechr10.encode data7 port.writechr35.encode tail sleep5 c data receiving code string s void serialonreceivedhandlerobject sender, serialdatareceivedeventargs e string str serial.readexisting s encoding.getencodingquotiso88591quot.getstringstr console.writelinequotstring lengthquot s.length if s.length 11 ampamp s.startswithquotquot ampamp s.endswithquotquot console.writelinequotstring dataquot s else console.writelinequotno data received........quot sometimes it reads 11byte data correctly but most of the times it show no data received. the data length received is keep on varying.","i figured, my comments actually should be an answer, so here we go a few things to address here, ill go through them one by one. serial io is not messagebased it is streambased. that is what you read is a stream of bytes. this implies that you cannot expect to read complete messages according to some application specific protocol. you need to make sure you have complete messages by explicitly coding to your protocol. usually this is done by reading into an accumulating buffer until one or more complete messages are detected. if and when so, the message is to be cropped out and passed on while the buffer is cleaned not too much, though and then back to reading again. btw you could increase the probability to reading a full message in one go by flushing the sender after the message is complete. constantlength vs variablelength message fields if a field in the message can have a variable number of bytes, you can deal with it in several different ways if the difference is small like a few bytes you can quotalignquot the data to the longest possible value specified in the protocol. if the variation is significantly large enough, you may want to either have a second field that ecodes the length of the variablelength field or introduce subdelimiters. delimiter bytes you are using quotquot and quotquot. this is not inherently wrong, but id like to make you aware that there are message delimiters in ascii which extends to unicode and also iso88591 already. if that protocol is being written by you, you can take advantage of those without giving up the quotquot and quotquot characters as content. message length variance in your case the behavior you are seeing is either probably caused by point one of this answer , or but due to my lack of python expertise i may be wrong here it may be that the line port.writestruct.packb, num data2 introduces different sizes of that field. i did not check python docs, though. edit i checked should be an unsigned integer with constant size. see",0,c#;python-3.x;raspberry-pi;serial-port,2025-03-17
79512230,"using gpio pin and neopixel raspberry pi 5, failed to open pio device error 22","i have switched from my raspberry pi 4 to raspberry pi 5 for computational power means for part of a project. i have encountered many errors trying to use neopixels on the pi5 was working fine on the pi4, and none of the links on the internet have helped, so i will list the main things i have tried in search of an answer pi5neo with example code. it was opening the spi device but nothing was happening on the neopixels. the first adafruit solution after updating firmware and installing pi5 blinka, ls l devpio0 still produced no such file or directory the second adafruit solution no issues were raised in the terminal but nothing happened on the pixels. when i run ls l devspi i get crwrw 1 root spi 153, 0 mar 16 1710 devspidev0.0 crwrw 1 root spi 153, 1 mar 16 1710 devspidev0.1 crwrw 1 root spi 153, 2 mar 16 1710 devspidev10.0 code used import time import board import neopixelspi as neopixel numpixels 512 pixelorder neopixel.grb colors 0xff0000, 0x00ff00, 0x0000ff delay 0.05 spi board.spi pixels neopixel.neopixelspi spi, numpixels, pixelorderpixelorder, autowritefalse while true for color in colors for i in rangenumpixels pixelsi color pixels.show time.sleepdelay pixels.fill0 import board import neopixelwrite import digitalio pin digitalio.digitalinoutboard.d18 pin.direction digitalio.direction.output pixeloff bytearray0, 0, 0 neopixelwrite.neopixelwritepin, pixeloff running using the neopixel blinka pi5 library with the below sample code import neopixel import time import math hell 0.2 pixels neopixel.neopixelboard.d18, 512 gpio589 setup order neopixel.rgb first lights pixels135 hell255,hell255,hell255 pixels375 hell255,hell255,hell255 it came up with the error file quothomecomarocketoldscriptsneossetup.pyquot, line 97, in ltmodulegt neopixelwrite.neopixelwritepin, pixeloff file quothomecomarocketnewenvlibpython3.11sitepackagesneopixelwrite.pyquot, line 49, in neopixelwrite return neopixel.neopixelwritegpio, buf runtimeerror failed to open pio device error 22 i understand based on this link not able to access gpio pins on my raspberry pi 5 that i perhaps should not be using board.d18 to address the gpio18 but rather something including the number gpio589, but board.dict didnt show anything of the sort. what to do?",,0,python;raspberry-pi;gpiozero;neopixel,2025-03-16
79511733,why won39t detectmultiscale work in opencv node.js?,"i am new to opencv, trying to draw bounding boxes around humans in an image. the main issue i am having is that detectmultiscale seems to throw an error no matter what i do. if i have only 1 argument, it says there are an invalid number of arguments. if i use 1.1 and 3 for the 2nd and 3rd argument, it says argument 2 needs to be a rectvector. if i use a rectvector, it simply outputs quotabort6620504quot as the error. i am trying to run this code on a raspberry pi using node.js. i have confirmed that opencv is working i can perform simpler operations with it. here is the code var src cv.matfromimagedataim.bitmap detect human let classifier new cv.cascadeclassifier await classifier.loadhaarcascadefullbody.xml cv.cvtcolorsrc, src, cv.colorbgr2gray const rectvector new cv.rectvector const humans classifier.detectmultiscalesrc, rectvector, 3.objects if !facerects.length console.logno humans detected else console.loghumans detected draw bounding boxes around detected humans humans.foreachrect gt const x, y, width, height rect cv.rectanglesrc, new cv.pointx, y, new cv.pointx width, y height, 255, 0, 0, 255, 2 please let me know what you think, thanks.",,0,javascript;node.js;opencv;raspberry-pi,2025-03-15
79507916,modemmanager opens all modem port exclusively,"i have an embedded system comprising of a raspberrypi compute module and a quectel eg25g lte modem. i have installed raspberrypi os bookworm on it and have used modemmanagernetworkmanager to successfully configure the modem. the modem presents itself to linux as 4 usb serial ports, devttyusb03, a cdcwdm0 device and a wwan0 network device. what i dont understand is why modemmanager opens exclusively all of the serial ports to the modem? the modem has 2 serial ports ttyusb2 amp ttyusb3 that accept at commands. i want to use one to change some settings in the modem related to gps but in its default configuration modemmanager is bound to all the ports and i cannot open any of them from a script. i have been able to add a udev rule to tell modemmanager to ignore the ttyusb3 port however i am unsure if this will break something else in modemmanager. for reference the udev rule i am using is disable modem manager atsecondary on port attrsidvendorquot2c7cquot, attrsidproductquot0125quot, env.mmusbifnumquot03quot, subsystemquotttyquot, envidmmportignorequot1quot symlinkquotatsecn",,0,raspberry-pi;networkmanager;quectel,2025-03-14
79502998,qt application fails to load xcb platform plugin on raspberry pi 5 with pyside2,"i am running a pyside2 qt5 application on a raspberry pi 5 with raspberry pi os lite 64bit, november 2024 release. when i try to run my script python main.py, i get the following error got keys from plugin meta data quotxcbquot qfactoryloaderqfactoryloader checking directory path quotusrbinplatformsquot ... loaded library quothomemindrontm.locallibpython3.11sitepackagescv2qtpluginsplatformslibqxcb.soquot qobjectmovetothread current thread 0x2e862dc0 is not the objects thread 0x2e867840. cannot move to target thread 0x2e862dc0 qt.qpa.plugin could not load the qt platform plugin quotxcbquot in quothomemindrontm.locallibpython3.11sitepackagescv2qtpluginsquot even though it was found. this application failed to start because no qt platform plugin could be initialized. reinstalling the application may fix this problem. available platform plugins are xcb, eglfs, linuxfb, minimal, minimalegl, offscreen, vnc, waylandegl, wayland, waylandxcompositeegl, waylandxcompositeglx. aborted system information device raspberry pi 5 os raspberry pi os lite 64bit, november 2024 python 3.11 qt version 5 installed via system packages pyside2 version latest from pip what i have tried forcing the correct qt path export qtqpaplatformpluginpathusrlibaarch64linuxgnuqt5pluginsplatforms export qtpluginpathusrlibaarch64linuxgnuqt5plugins export qtqpaplatformxcb python main.py running without opencvs path pythonpathquotquot python main.py reinstalling opencv without qt support pip uninstall opencvpython pip install opencvpythonheadless checking missing dependencies ldd usrlibaarch64linuxgnuqt5pluginsplatformslibqxcb.so reinstalling qt plugins sudo apt update sudo apt install reinstall qt5qpaplatformplugins this is link to error log error.txt",,0,python;qt;raspberry-pi;pyside2;xcb,2025-03-12
79500129,how can i hook a bt05 bluetooth le device to python bleak on a raspberry pi,"i want to send serial data with a bt05 serial bluetooth le device from a microcontroller to a raspberry pi 5 with linux 6.6.51rptrpi2712. on the raspi i use the latest newest python bleak version to handle this setup. the bt05 is not recognized by bleak. on the raspi i can see the device with bluetoothctrl, it shows up as device 4c2498358f48 bt05 as result of devices connected. bluetoothctrl scan is on, sometimes i get things like chg device 4c2498358f48 rssi 70, so i think the bt05 is advertising but for devices await bleakscanner.discover i get no results. for if await client.isconnected i get bleak.exc.bleakdevicenotfounderror device with address 4c2498358f48 was not found. i run python and bluetoothctl with sudo privileges why doesnt bleak find the device, is it a bleak specific problem? how can i analyze what is missing in the in the bluetooth system, sudo systemctl restart bluetooth does not help. in bluetoothctl i can use menu advertise to configure the advertising of the bt05. i left it untouched, are there necessary changes?",,0,raspberry-pi;bluetooth;bluetooth-lowenergy;python-bleak,2025-03-11
79499886,why is my bluetooth unavailable after exiting terminal?,"im using a raspberry pi 5 ubuntu server os. i want my raspberry pi connect to a bluetooth speaker and play sounds at a 730am, so i wrote a simple python script. my code is very simple, it is scheduled to run at 730am everyday. def playaudioself, filestoplay liststr, during result subprocess.runquotbluetoothctlquot, quotconnectquot, self.devicemac, captureoutputtrue, texttrue logger.debugquotbluetoothctl connect return quot result.stdout result.checkreturncode for file in filestoplay logger.debugquotstart playing quot file playsoundfile, blocktrue self.timercallplaysound, intduring 60, soundfile, blocktrue result subprocess.runquotbluetoothctlquot, quotdisconnectquot, self.devicemac, captureoutputtrue, texttrue logger.debugquotbluetoothctl disconnect return quot result.stdout result.checkreturncode but i found that the code can only work correctly when my terminal is open. every time when i am not in a terminal, it fails at the step of connecting to bluetooth. this code report an error 20250311 073001.854 debug flaskrsbp.alarmclock.alarmserviceplayaudio71 bluetoothctl connect return attempting to connect to 414285d6006e failed to connect org.bluez.error.failed brconnectionprofileunavailable this is the error log of bluetooth ... print by the following command journalctl u bluetooth nopager n 900 mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsourceaptxllduplex0 mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsourcefaststream mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsourcefaststreamduplex mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsinkopus05 mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsourceopus05 mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsinkopus05duplex mar 10 234057 rsbp bluetoothd554 endpoint unregistered sender1.58 pathmediaendpointa2dpsourceopus05duplex this line appears when my code starts executing mar 11 073001 rsbp bluetoothd554 srcservice.cbtdserviceconnect a2dpsink profile connect failed for 414285d6006e protocol not available mar 11 080114 rsbp bluetoothd554 srcprofile.cregisterprofile 1.67 tried to register 0000111e00001000800000805f9b34fb which is already registered mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceldac mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsinkaptxhd mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceaptxhd mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsinkaptx mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceaptx mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsinkopusg mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceopusg mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsinksbc mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourcesbc mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceaptxll1 mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceaptxll0 mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceaptxllduplex1 mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceaptxllduplex0 mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourcefaststream mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourcefaststreamduplex mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsinkopus05 mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceopus05 mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsinkopus05duplex mar 11 080114 rsbp bluetoothd554 endpoint registered sender1.67 pathmediaendpointa2dpsourceopus05duplex mar 11 080119 rsbp bluetoothd554 sdpextractattr unknown data descriptor 0xa5 terminating mar 11 080121 rsbp bluetoothd554 profilesaudioavdtp.cavdtpconnectcb connect to 5088110e2c61 host is down 112 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceldac mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsinkaptxhd mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceaptxhd mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsinkaptx mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceaptx mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsinkopusg mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceopusg mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsinksbc mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourcesbc mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceaptxll1 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceaptxll0 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceaptxllduplex1 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceaptxllduplex0 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourcefaststream mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourcefaststreamduplex mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsinkopus05 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceopus05 mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsinkopus05duplex mar 11 080130 rsbp bluetoothd554 endpoint unregistered sender1.67 pathmediaendpointa2dpsourceopus05duplex mar 11 081019 rsbp bluetoothd554 srcprofile.cregisterprofile 1.72 tried to register 0000111e00001000800000805f9b34fb which is already registered ... the following are similar repetitive contents the above errors will only appear when my user terminal is closed. when i keep a terminal open, it can be executed without errors again. when i manually use the command bluetoothctl connect xxx mpg123 xxx.mp3 in a terminal, it plays the sound fine and everything works well, means that the connection and play are feasible. another phenomenon is that when i log into the terminal, i can hear the prompt tone of the bluetooth connection, and when i log out of the terminal, the connection will be disconnected immediately. it seems that the bluetooth connection status and the bluetooth service availability is related to the user terminal. i start the bluetooth service through service bluetooth start, it should always be on when the user logs out, right? the following is the file etcbluetoothmain.config cat main.conf general enablesource,sink,media,socket defaults to bluez x.yz, if name is not set here and plugin hostname is not loaded. the plugin hostname is loaded by default and overides the name set here so consider modifying etcmachineinfo with variable prettyhostnameltnewnamegt instead. name bluez default device class. only the major and minor device class bits are considered. defaults to 0x000000. class 0x000100 how long to stay in discoverable mode before going back to nondiscoverable the value is in seconds. default is 180, i.e. 3 minutes. 0 disable timer, i.e. stay discoverable forever discoverabletimeout 0 always allow pairing even if there are no agent registered possible values true, false default false alwayspairable false how long to stay in pairable mode before going back to nondiscoverable the value is in seconds. default is 0. 0 disable timer, i.e. stay pairable forever pairabletimeout 0 use vendor id source assigner, vendor, product and version information for did profile support. the values are separated by quotquot and assigner, vid, pid and version. possible vendor id source values bluetooth, usb default or false disabled deviceid bluetooth12345678abcd do reverse service discovery for previously unknown devices that connect to us. for bredr this option is really only needed for qualification since the bite tester doesnt like us doing reverse sdp for some test cases, for le this disables the gatt client functionally so it can be used in system which can only operate as peripheral. defaults to true. reverseservicediscovery true enable name resolving after inquiry. set it to false if you dont need remote devices name and want shorter discovery cycle. defaults to true. nameresolving true enable runtime persistency of debug link keys. default is false which makes debug link keys valid only for the duration of the connection that they were created for. debugkeys false restricts all controllers to the specified transport. default value is quotdualquot, i.e. both bredr and le enabled when supported by the hw. possible values quotdualquot, quotbredrquot, quotlequot controllermode dual maximum number of controllers allowed to be exposed to the system. default0 unlimited maxcontrollers0 enables multi profile specification support. this allows to specify if system supports only multiple profiles single device mpsd configuration or both multiple profiles single device mpsd and multiple profiles multiple devices mpmd configurations. possible values quotoffquot, quotsinglequot, quotmultiplequot multiprofile off permanently enables the fast connectable setting for adapters that support it. when enabled other devices can connect faster to us, however the tradeoff is increased power consumptions. this feature will fully work only on kernel version 4.1 and newer. defaults to false. fastconnectable false default privacy setting. enables use of private address. possible values for le mode quotoffquot, quotnetworkonquot, quotdevicequot possible values for dual mode quotoffquot, quotnetworkonquot, quotdevicequot, quotlimitednetworkquot, quotlimiteddevicequot off local privacy disabled. networkon a device will only accept advertising packets from peer devices that contain private addresses. it may not be compatible with some legacy devices since it requires the use of rpas all the time. device a device in device privacy mode is only concerned about the privacy of the device and will accept advertising packets from peer devices that contain their identity address as well as ones that contain a private address, even if the peer device has distributed its irk in the past. limitednetwork apply limited discoverable mode to advertising, which follows the same policy as to bredr that publishes the identity address when discoverable, and network privacy mode for scanning. limiteddevice apply limited discoverable mode to advertising, which follows the same policy as to bredr that publishes the identity address when discoverable, and device privacy mode for scanning. defaults to quotoffquot privacy off specify the policy to the justworks repairing initiated by peer possible values quotneverquot, quotconfirmquot, quotalwaysquot defaults to quotneverquot justworksrepairing never how long to keep temporary devices around the value is in seconds. default is 30. 0 disable timer, i.e. never keep temporary devices temporarytimeout 30 enables the device to issue an sdp request to update known services when profile is connected. defaults to true. refreshdiscovery true enables dbus experimental interfaces possible values true or false experimental false enables kernel experimental features, alternatively a list of uuids can be given. possible values true,false,ltuuid listgt possible uuids d4992530b9ec469fab016c481c47da1c bluez experimental debug 671b10b542c046969227eb28d1b049d6 bluez experimental simultaneous central and peripheral 15c0a148c27311eab3de0242ac130004 bluez experimental ll privacy 330859bc7506492d93709a6f0614037f bluez experimental bluetooth quality report a6695aceee7f4fb9881a5fac66c629af bluez experimental offload codecs 6fbaf18805e0496a9885d6ddfdb4e03e bluez experimental iso socket defaults to false. kernelexperimental false the duration to avoid retrying to resolve a peers name, if the previous try failed. the value is in seconds. default is 300, i.e. 5 minutes. remotenamerequestretrydelay 300 br the following values are used to load default adapter parameters for bredr. bluez loads the values into the kernel before the adapter is powered if the kernel supports the mgmtloaddefaultparameters command. if a value isnt provided, the kernel will be initialized to its default value. the actual value will vary based on the kernel version and thus arent provided here. the bluetooth core specification should be consulted for the meaning and valid domain of each of these values. bredr page scan activity configuration pagescantype pagescaninterval pagescanwindow bredr inquiry scan activity configuration inquiryscantype inquiryscaninterval inquiryscanwindow bredr link supervision timeout linksupervisiontimeout bredr page timeout pagetimeout bredr sniff intervals minsniffinterval maxsniffinterval le the following values are used to load default adapter parameters for le. bluez loads the values into the kernel before the adapter is powered if the kernel supports the mgmtloaddefaultparameters command. if a value isnt provided, the kernel will be initialized to its default value. the actual value will vary based on the kernel version and thus arent provided here. the bluetooth core specification should be consulted for the meaning and valid domain of each of these values. le advertisement interval used for legacy advertisement interface only minadvertisementinterval maxadvertisementinterval multiadvertisementrotationinterval le scanning parameters used for passive scanning supporting auto connect scenarios scanintervalautoconnect scanwindowautoconnect le scanning parameters used for passive scanning supporting wake from suspend scenarios scanintervalsuspend scanwindowsuspend le scanning parameters used for active scanning supporting discovery proceedure scanintervaldiscovery scanwindowdiscovery le scanning parameters used for passive scanning supporting the advertisement monitor apis scanintervaladvmonitor scanwindowadvmonitor le scanning parameters used for connection establishment. scanintervalconnect scanwindowconnect le default connection parameters. these values are superceeded by any specific values provided via the load connection parameters interface minconnectioninterval maxconnectioninterval connectionlatency connectionsupervisiontimeout autoconnecttimeout scan duration during interleaving scan. only used when scanning for adv monitors. the units are msec. default 300 advmonallowlistscanduration default 500 advmonnofilterscanduration enabledisable advertisement monitor interleave scan for power saving. 0 disable 1 enable defaults to 1 enableadvmoninterleavescan gatt gatt attribute cache. possible values always always cache attributes even for devices not paired, this is recommended as it is best for interoperability, with more consistent reconnection times and enables proper tracking of notifications for all devices. yes only cache attributes of paired devices. no never cache attributes default always cache always minimum required encryption key size for accessing secured characteristics. possible values 0 and 716. 0 means dont care. defaults to 0 keysize 0 exchange mtu size. possible values 23517 defaults to 517 exchangemtu 517 number of att channels possible values 15 1 disables eatt default to 3 channels 3 avdtp avdtp l2cap signalling channel mode. possible values basic use l2cap basic mode ertm use l2cap enhanced retransmission mode sessionmode basic avdtp l2cap transport channel mode. possible values basic use l2cap basic mode streaming use l2cap streaming mode streammode basic policy the reconnectuuids defines the set of remote services that should try to be reconnected to in case of a link loss link supervision timeout. the policy plugin should contain a sane set of values by default, but this list can be overridden here. by setting the list to empty the reconnection feature gets disabled. reconnectuuids0000111200001000800000805f9b34fb,0000111f00001000800000805f9b34fb,0000110a00001000800000805f9b34fb,0000110b00001000800000805f9b34fb reconnectattempts define the number of attempts to reconnect after a link lost. setting the value to 0 disables reconnecting feature. reconnectattempts7 reconnectintervals define the set of intervals in seconds to use in between attempts. if the number of attempts defined in reconnectattempts is bigger than the set of intervals the last interval is repeated until the last attempt. reconnectintervals1,2,4,8,16,32,64 autoenable defines option to enable all controllers when they are found. this includes adapters present on start as well as adapters that are plugged in later on. defaults to true. autoenabletrue audio devices that were disconnected due to suspend will be reconnected on resume. resumedelay determines the delay between when the controller resumes from suspend and a connection attempt is made. a longer delay is better for better coexistence with wifi. the value is in seconds. default 2 resumedelay 2 advmon default rssi sampling period. this is used when a client registers an advertisement monitor and leaves the rssisamplingperiod unset. possible values 0x00 report all advertisements n 0xxx report advertisements every n x 100 msec range 0x01 to 0xfe 0xff report only one advertisement per device during monitoring period default 0xff rssisamplingperiod0xff does anyone know what the reason might be?",,0,ubuntu;audio;raspberry-pi;bluetooth,2025-03-11
79495573,how to change the bluetooth name of the raspberry pico 2w?,"currently, i want to change the name of the pico 2w device displayed on the nrf connect app. i am using micro pico in vscode. i tried many things but the name is always quotnaquot. import bluetooth from time import sleep bluetooth.ble.activetrue ble bluetooth.ble devicename picowdevice advertisingdata bx02x01x06x03x03x0fx18x09 bytesdevicename, utf8 ble.gapadvertise100, advdataadvertisingdata printfquotthe name of the device is currently devicenamequot while true sleep1 i tried to change the name, but it always displayed quotnaquot","the problem is how you constructed the advertisingdata. try this devicename picowdevice advertisingdata bytearray advertisingdata bx02x01x06 flags advertisingdata bytearray1 lendevicename, 0x09 name length and complete local name ad type advertisingdata devicename.encodeutf8 ensures the name is encoded into bytes ble.gapadvertise100, advdatabytesadvertisingdata converts the bytearray to bytes",1,python;raspberry-pi;raspberry-pi-pico,2025-03-09
79492087,tflc02 lidar module not sending data despite powering on,"i am trying to interface the tflc02 lidar module using serial communication, but i am not receiving any data. i have tested it with a raspberry pi, an arduino, and a usbtottl adapter connected to my laptop. the lidar modules infrared light is visible through a mobile camera, indicating that it is powered on, but i get no response when trying to read data from it. i am using the following python script to read data via a usbtottl adapter on my laptop import serial ser serial.serialdevttyusb0, 115200, timeout1 adjust port accordingly while true data ser.readline.decodeutf8, errorsignore.strip if data printquotreceivedquot, data",,0,raspberry-pi;point-cloud-library;lidar;depth-testing,2025-03-07
79489323,how to create a static build on qtcreator linux raspberry pi 5,"i am developing a gui in qt creator using a raspberrypi 5. this gui runs normally on the raspberry i am developing, it opens normally like a regular software. however, when i try to run this same quotsoftwarequot or quotguiquot on another raspberry, it does not open or run. it is as if something is missing. i saw something in other forums about compiling in quotstaticquot mode, but i do not know how to do this. i am compiling directly in qtcreator with a boot2qt 6.8.0 raspberry pi development boards 64bit kit. i am using several libraries in this project, it is a project to generate analog signals through the raspberrys audio output, it is simple, but i cannot run it on other machines... note i am using qt creator student version.. it is a project for my college...",,0,linux;ubuntu;user-interface;raspberry-pi,2025-03-06
