mot_clé,nom_du_fichier,url,contenu
arduino security,cb_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/cb_urls.txt,"http://www.KungFuMaintenance.com
http://theberrics.com/canteen/brands/deathwish
http://www.madeinnetwork.com/r/find-the-beauty-facebook
http://sportimpittasr.blogspot.com/
http://1.topnata.ru/
https://www.patreon.com/michaelfk
http://apps.facebook.com/thefragcup
https://www.yujikudo.com/project/wildbird/
http://www.slimfitprogram.com/fr/recevez-gratuitement-ebook-7-jours-gratuits.html?utm_source=YTetirementspourcontre7jours&utm_medium=YTetirementspourcontre7jours&utm_term=YTetirementspourcontre7"
arduino security,S5_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/S5_urls.txt,"https://gumroad.com/l/vFujc
http://www.tailgating-challenge.com/personalized-cart-review
http://www.dgrworks.com
http://domik-mo.ru/videosearch?param=2_51,60_141,180_2,4_1800,2600
http://visnomadic.com/twitter.html
https://play.google.com/store/music/album/DeeWillOfficial_The_Headnottaz?id=Beiozfhd2zsrabkcrcsfnlc76ae
http://www.lccnet.tv
http://www.1aauto.com/1A/IgnitionCoil/GMC/Savana-2500-Van/1AERK00070?utm_source=YouTube&utm_medium=card&utm_campaign=overlaycardcta2
https://www.redbubble.com/p"
arduino security,D6_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/D6_urls.txt,"http://www.dougspencervideo.com
http://barbellbrigade.com/en/fleece/35-bulletproof-hoodie-red.html
https://soundcloud.com/kath-81/al-final
http://semena-partner.ru/
http://www.lucaspiubelli.com/maile
http://www.ochencentarmishevi.com/
https://www.ff-fotoschule.de/reiseziele/lanzarote
http://www.flutegirl.ca/
https://www.facebook.com/malaventuramovie
https://laitik.ru/krovati-mashinyi/krovat-mashina-feya/?utm_source=youtube&utm_medium=annotac
http://www.zildjian.com/archive/socialgo3.html
http://"
arduino security,KE_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/KE_urls.txt,"http://www.juegosdemesafrikis.com/carcassonne-la-princesa-y-el-dragon-c2x19470088
http://www.paulstravelpictures.com/2003-2008-Honda-Pilot-License-Plate-Light-Bulbs-Replacement-Guide/index.html
https://itunes.apple.com/mr/app/aghany-sh-byat/id1058366348?mt=8
http://www.mentalfox.com/twitter
http://soziale-berufe.com/ausbildungsstaetten-navigator/?category=#content
http://www.mylifetime.com/watch-full-episodes-online
https://streamlabs.com/andrewrblevins
http://www.zweikampfsofa.de/
http://ibnliv"
arduino security,mh_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/mh_urls.txt,"http://vevo.ly/65GlEh
http://www.levi-eshkol.org.il
http://www.Hlucinsko.TV
http://lauriesarahdesigns.com/facebook
http://kenshin9977.olympe.in/Twitter.php
http://www.rvtravelquest.com
http://www.repairclinic.com/PartDetail/Spark-Plug/692051/1643414?TLSID=1877
http://comfy.ua/holodil-nik-samsung-rl55tte1l1-bwt.html?utm_source=youtube&utm_medium=freevideo&utm_content=holodil-nik-samsung-rl55tte1l1-bwt&utm_campaign=videodemonstracija
http://caribouforests.blogspot.com/
http://www.iltradingpertutti"
arduino security,3y_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/3y_urls.txt,"https://itunes.apple.com/us/app/yu-gi-oh-duel-links/id1068378177?mt=8
https://shop.ballislife.com/collections/winter-collection
http://www.gboah.com
http://open.spotify.com/track/55w0Z1ESJ0zCCMZ2lF02fS?si=24BohLsJSz60D200Mr3LRw
http://www.rnib.org.uk/dots-raise-lots
https://itunes.apple.com/es/album/oriental-billie-holiday-feat./id669684617
http://www.nationalpowersports.net/CYCLECHEX/20160721160047_1HD1KEM13DB663067.pdf
https://itunes.apple.com/us/album/underdog-feat.-copper-king/id1156258442
h"
arduino security,Pf_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/Pf_urls.txt,"https://itunes.apple.com/us/album/the-best-of-2014/id948872674
http://tramefilmcinema.altervista.org/
http://www.skynewsarabia.com/web/video
https://getphysicalmusic.lnk.to/GPMCD180
https://videocall6.blogspot.com/2018/07/imo-video-call-recording-my-phone-hd_59.html
http://www.decorezerva.gr/eshop/index.php/decorative-elements/polyester.html
http://www.nafham.com/live/?ref=y
https://blackstonelabs.com/collections/all-supplements/products/dust-v2
http://brass.winds-score.com/?pid=34328510
https:/"
arduino security,PZ_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/PZ_urls.txt,"http://www.smartbuyglasses.com/designer-sunglasses/Police/Police-S8299-583B-93355.html?sd=1?utm_source=youtube&utm_medium=social&utm_campaign=YT+reviews+Police-S8299-583B
http://www.vivresanspeur.org/peur-en-avion
https://UMA.lnk.to/lctEHID
http://www.ultimate4wdequipment.com.au/contact.html
http://mkshow.ru/
https://www.closertotruth.com/contributor/christof-koch/profile?utm_source=youtube&utm_campaign=Contributor-Card&utm_medium=social&utm_content=YT-Cards
https://gumroad.com/l/vFujc
https://i"
arduino security,iM_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/iM_urls.txt,"http://www.themangonews.com/
http://www.zeemarathi.com/shows/nanda-saukhya-bhare
http://www.fox.com.tr/Memet-Ozer-ile-Mutfakta/ekstra-video/8767/Kutuk-Pasta
https://saimanblog.ru/
http://www.arnoldclark.com/voucher/?utm_medium=video?utm_source=youtube?utm_campaign=car-video-reviews
http://www.skl.ru/catalog/JCB/
http://pc.ign.com/articles/118/1188515p1.html?_cmpid=ign1392
http://www.rajneeshpranapati.net/rok-s-tarotem/
http://www.ford.com/trucks/super-duty/2017/
http://www.telespot.xyz/
http://w"
arduino security,8g_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/8g_urls.txt,"http://www.220-volt.ru/catalog-81637/?ref=yb&utm_source=youtube&utm_medium=social&utm_content=iprompt&utm_campaign=81637
https://itunes.apple.com/us/artist/mattyb/id386927257
http://www.philips.ru/c-p/FC7088_01/
http://www.vmware.com/solutions/iot.html?src=so_598dfa714a3e3&cid=70134000001CaER
https://play.google.com/store/music/album/Windfall_Infector?id=Bkgiwyitelzq7vw6yhuplk5qrnu
http://elixir.anyluck.ru
http://ibnlive.in.com/news/muzaffarnagar-relief-camps-30-children-dead-up-government-in-de"
arduino security,ZH_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/ZH_urls.txt,"http://oreilly.com
http://www.newpower99.com/TomTom_Via_1500_Battery_Replacement_Kit_p/tomtom%20via%201500.htm
https://www.patreon.com/chinanonstop
http://www.gunhildcarling.net
https://itunes.apple.com/tr/album/g%C3%B6ky%C3%BCz%C3%BC-masmavi/1229673920?l=tr
http://royalflushseduction.com
http://www.chinco.ru/lcm.html#ZB-09
http://www.dostor.org/
http://bit.ly/Adwords_Para_Afiliados
http://www.bodybuilding.com/fun/transformation-challenge.html?mcid=youtubeannotation
http://www.thecreativepenn.co"
arduino security,HA_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/HA_urls.txt,"https://itunes.apple.com/us/album/two-live/id1109736258
http://www.noch.de/
http://kentheckel.com/facebook
http://banphimlaptopviet.vn/man-hinh-laptop-lenovo-g460
http://www.sportsbookreview.com/Sportsbook/?v=3608&book=NBA_Odds_YTC
http://www.haydensummerall.com
http://2k.fty.li/buy
https://www.etsy.com/shop/DoubleDoseDesigns
http://keep-a-breast.org
http://coolb.lu/benro-kh25
http://www.patrickarundell.com/free-tarot-readings&rel=0
http://www.themangonews.com
https://play.google.com/store/apps/"
arduino security,Ys_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/Ys_urls.txt,"https://www.zee5.com/myaccount/subscription?utm_source=Other_Zee_TV_&utm_medium=YT_Card&utm_campaign=YT_Zee_TV
http://FaucetDirect.com/?source=youtube
https://www.patreon.com/nuoviso
http://www.oprah.com/own-own/Bold-Moves_2
http://truefire.com/c899
http://www.fxempire.com/technical/technical-analysis-reports
https://plus.google.com/u/0/b/104211407962801225644/104211407962801225644
http://www.flixlatinogo.com/
http://www.itmtrading.com/
http://www.multiradiance.com/?utm_source=youtube&utm_medium"
arduino security,_7_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/_7_urls.txt,"http://hplus.com.vn/
http://pakdenono.com/pesan_dvd_ahmed_deedat_zakir_naik.htm
http://www.carid.com/auto-parts.html
http://www.wwe.com/article/100-best-matches?utm_source=YouTube&utm_campaign=100best&utm_medium=card
http://enragedcinema.spreadshirt.com/
http://smartdrugsmarts.com/get-started/
http://www.smythstoys.com/uk/en-gb/search/?text=Despicable+Me+3+Mini-Music+
http://cashforjunkautosnj.com/
http://www.vct6.jimdo.com/epicbrotanksgame
https://itunes.apple.com/us/album/ahl-el-hawa-remastere"
arduino security,Nh_urls.txt,https://raw.githubusercontent.com/tech234a/annotation-urls/main/Nh_urls.txt,"http://www.swimoutlet.com/ProductDetails.asp?ProductCode=8135985&Click=2759796
http://logan.infotv.in.ua
http://www.patreon.com/areyougamingpage
http://www.clubedodesign.com
http://www.mbnow.in/property
http://projectroom.banquepopulaire.fr/ 
http://www.juicygamereviews.com/
http://www.radiointense.com/redirect.php?url=http://facebook.com/radiointense
http://www.craftbeernation.org
https://www.showhow2.com/register
https://uritim.bid/watch/india-story-1415.html
https://itunes.apple.com/ae/album/"
